VEHICULE_ID,VEHICULE_TYPE,VEHICULE_MODELE,VEHICULE_MARQUE,VEHICULE_ENERGIE,VEHICULE_CATEGORIE,VEHICULE_BOITE_VITESSE,VEHICULE_COULEUR,VEHICULE_KM,VEHICULE_MEC,OFFER_EQUIPMENTS_STANDARD_LABELS_LIST,OFFER_EQUIPMENTS_MAIN_LIST,OFFER_OFFER_TAGS_LIST
71643768343,VO,Captur,Renault,Essence,Citadine,Manuelle,Noir,44032,2018-03-18 02:36:16.744186,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}]",
14335223321,VO,Juke,Nissan,Essence,4x4 et SUV,Automatique,Gris,83004,2015-02-16 20:26:06.391597,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 6}]",
62063715866,VN,Juke,Nissan,Hybride,Citadine,Manuelle,Argent,791,2022-01-15 01:50:32.858214,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}]",
41725503001,VN,Yaris,Toyota,Diesel,4x4 et SUV,Automatique,Blanc,549,2023-06-12 19:10:29.257314,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 5}]",
74689095196,VO,Juke,Nissan,Essence,Citadine,Automatique,Bleu,42142,2015-03-01 04:20:20.705176,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 7}]",
16666764825,VO,Qashqai,Nissan,Diesel,4x4 et SUV,Automatique,Argent,33281,2022-10-15 18:54:38.619654,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 7}]",
19975849503,VN,Q5,Audi,Essence,Berline Compacte,Automatique,Argent,675,2021-07-11 16:06:07.291822,,"[{""category"": ""Toit ouvrant/panoramique"", ""is_option"": false, ""label"": ""Toit ouvrant/panoramique"", ""picto_id"": 0}, {""category"": ""Int\u00e9rieur cuir"", ""is_option"": false, ""label"": ""Int\u00e9rieur cuir"", ""picto_id"": 1}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 2}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}]",
42608158242,VN,Octavia,Skoda,Diesel,4x4 et SUV,Automatique,Rouge,472,2020-10-22 11:12:38.889722,,"[{""category"": ""Toit ouvrant/panoramique"", ""is_option"": false, ""label"": ""Toit ouvrant/panoramique"", ""picto_id"": 0}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 1}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 4}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 5}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 6}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 7}]",
70971344421,VO,Classe A,Mercedes,Diesel,Berline Compacte,Manuelle,Bleu,46590,2015-02-12 17:48:01.620405,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 6}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 7}]",
59110417961,VO,Mazda3,Mazda,Hybride,Berline Compacte,Automatique,Noir,33671,2020-11-20 05:39:12.288072,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 2}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 3}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 4}]",
68963698220,VO,Ateca,Seat,Diesel,4x4 et SUV,Manuelle,Gris,56224,2017-01-04 00:09:00.135033,,"[{""category"": ""Toit ouvrant/panoramique"", ""is_option"": false, ""label"": ""Toit ouvrant/panoramique"", ""picto_id"": 0}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 1}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 2}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 3}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 7}]",
32273344047,VO,C3,Citroën,Essence,Citadine,Automatique,Gris,57733,2015-03-25 20:08:49.332333,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 6}]",
24252393008,VN,T-Roc,Volkswagen,Hybride,4x4 et SUV,Manuelle,Blanc,273,2017-07-21 22:04:03.060765,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 4}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 5}]",
98429199920,VO,308,Peugeot,Hybride,4x4 et SUV,Manuelle,Rouge,83396,2016-11-03 08:37:48.567141,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 6}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 7}]",
77737788976,VN,Passat,Volkswagen,Diesel,4x4 et SUV,Manuelle,Noir,541,2019-01-16 05:34:09.812453,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 2}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 3}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 4}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 5}]",
98859910703,VN,Kona,Hyundai,Essence,4x4 et SUV,Manuelle,Argent,888,2017-01-23 17:35:47.036759,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 4}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 5}]",
42114147887,VN,Juke,Nissan,Hybride,Citadine,Automatique,Noir,351,2018-06-11 14:12:19.984996,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}]",
52833945141,VN,Puma,Ford,Essence,Berline Compacte,Manuelle,Rouge,0,2015-10-31 07:14:16.114028,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 5}]",
75351402041,VO,Qashqai,Nissan,Essence,4x4 et SUV,Automatique,Blanc,20364,2021-01-23 08:21:14.718679,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 7}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 8}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 9}]",
67463104061,VO,Tipo,Fiat,Essence,Citadine,Manuelle,Argent,36128,2021-06-24 09:50:11.252813,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 4}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 5}]",
64424134207,VO,Scenic,Renault,Essence,Citadine,Automatique,Noir,55951,2022-04-30 06:53:23.000750,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}]",
78645913152,VN,CX-5,Mazda,Hybride,Berline Compacte,Automatique,Blanc,277,2017-05-12 05:33:04.996249,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 6}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 7}]",
14477370957,VO,Tiguan,Volkswagen,Essence,Citadine,Manuelle,Rouge,16331,2015-01-20 17:26:46.901725,,"[{""category"": ""Toit ouvrant/panoramique"", ""is_option"": false, ""label"": ""Toit ouvrant/panoramique"", ""picto_id"": 0}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 1}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 6}]",
