TYPE_PANIER,DATE_PANIER,LEAD_ID,VEHICULE_ID,AGENCE_LIVRAISON_COM,PRIX_VENTE_TTC_COM,TYPE_LIVRAISON_COM
Commande,2024-02-12 12:35:02.867303,4583680740822,68123403902,Toulouse,30117,En Agence
Commande,2024-02-12 13:23:22.711713,7461504468806,60291897512,Grenoble,24884,En Agence
Commande,2024-02-12 14:11:42.556123,3967646790159,76803177534,Grenoble,25308,En Agence
Commande,2024-02-12 15:00:02.400533,3127303585491,55970729407,Nantes,43258,En Agence
Commande,2024-02-12 15:48:22.244943,6947431102374,73746033588,Montpellier,22559,En Agence
Commande,2024-02-12 16:36:42.089353,5149241224404,38741702187,Rennes,11283,A Domicile
Commande,2024-02-12 17:25:01.933763,4194642570466,19119741878,Nice,14697,A Domicile
Commande,2024-02-12 18:13:21.778172,6970593178730,73148973399,Toulon,12714,En Agence
Commande,2024-02-12 19:01:41.622582,2553943255132,61692125827,Bordeaux,22915,En Agence
Commande,2024-02-12 19:50:01.466992,4638971226250,69853105741,Toulouse,35966,A Domicile
Commande,2024-02-12 20:38:21.311402,1188310274202,11676980360,Lyon,23508,En Agence
Commande,2024-02-12 21:26:41.155812,9051980464960,42784078072,Bordeaux,32973,A Domicile
Commande,2024-02-12 22:15:01.000222,8261194306292,16839860161,Rennes,15326,En Agence
Commande,2024-02-12 23:03:20.844632,3622367200602,47013667471,Nice,10276,En Agence
Commande,2024-02-12 23:51:40.689042,5364418969910,66554578101,Lyon,17578,En Agence
Commande,2024-02-13 00:40:00.533451,3162013132930,65084553327,Bordeaux,5000,En Agence
Commande,2024-02-13 01:28:20.377861,4740638081036,49161675332,Rennes,28206,En Agence
Commande,2024-02-13 02:16:40.222271,9589160629451,53707460538,Paris Nord,9711,En Agence
Commande,2024-02-13 03:05:00.066681,2313813491229,42703918647,Paris Nord,35695,En Agence
Commande,2024-02-13 03:53:19.911091,8874584287880,38546555817,Rennes,25523,A Domicile
Commande,2024-02-13 04:41:39.755501,5616800371897,90356350842,Toulouse,12869,En Agence
Commande,2024-02-13 05:29:59.599911,7541368067984,67504361586,Strasbourg,22494,En Agence
Commande,2024-02-13 06:18:19.444320,4076086619907,63726471776,Marseille,31628,A Domicile
Commande,2024-02-13 07:06:39.288730,7176881525608,84916922068,Grenoble,44062,En Agence
Commande,2024-02-13 07:54:59.133140,5018999238909,24056470315,Nantes,10655,A Domicile
Commande,2024-02-13 08:43:18.977550,9718933355608,48073338235,Bordeaux,23954,A Domicile
Commande,2024-02-13 09:31:38.821960,7809124656567,67927436615,Paris Sud,26224,En Agence
Commande,2024-02-13 10:19:58.666370,4246917559718,37190569493,Bordeaux,27378,En Agence
Commande,2024-02-13 11:08:18.510780,1707513476070,57277556968,Nice,15721,En Agence
Commande,2024-02-13 11:56:38.355190,8484230223749,85152159699,Paris Sud,16644,En Agence
Commande,2024-02-13 12:44:58.199599,5677548476040,62955727802,Toulon,42110,A Domicile
Commande,2024-02-13 13:33:18.044009,4740429532034,67927436615,Lille,26224,A Domicile
Commande,2024-02-13 14:21:37.888419,8723808138285,22995413886,Paris Nord,17715,A Domicile
Commande,2024-02-13 15:09:57.732829,9022801521961,61331236210,Lyon,29610,En Agence
Commande,2024-02-13 15:58:17.577239,9769455589156,48359939441,Toulon,28613,A Domicile
Commande,2024-02-13 16:46:37.421649,3119474378415,83295720853,Toulon,24413,A Domicile
Commande,2024-02-13 17:34:57.266059,1621438060818,65563577216,Paris Nord,16640,A Domicile
Commande,2024-02-13 18:23:17.110468,8801832887306,56359853018,Bordeaux,32281,En Agence
Commande,2024-02-13 19:11:36.954878,3155779287124,98196664933,Nice,13051,En Agence
Commande,2024-02-13 19:59:56.799288,1321360550725,12990822331,Marseille,31625,En Agence
Commande,2024-02-13 20:48:16.643698,7967620461001,77859552718,Montpellier,10140,En Agence
Commande,2024-02-13 21:36:36.488108,9931615036575,86225094369,Toulouse,29254,En Agence
Commande,2024-02-13 22:24:56.332518,7120049200005,20405866640,Bordeaux,35045,A Domicile
Commande,2024-02-13 23:13:16.176928,6657242640270,23837039190,Nantes,15615,A Domicile
Commande,2024-02-14 00:01:36.021338,5568543662308,32437685090,Toulon,25412,A Domicile
Commande,2024-02-14 00:49:55.865747,6653474301507,50867441923,Nantes,33248,En Agence
Commande,2024-02-14 01:38:15.710157,6976051351222,69711267534,Rennes,21221,En Agence
Commande,2024-02-14 02:26:35.554567,8654433938927,95525390852,Montpellier,15383,En Agence
Commande,2024-02-14 03:14:55.398977,2169582425381,85046339094,Bordeaux,31387,En Agence
Commande,2024-02-14 04:03:15.243387,4425233424731,89035859881,Rennes,5000,En Agence
Commande,2024-02-14 04:51:35.087797,3409594638221,29286418195,Paris Nord,18832,En Agence
Commande,2024-02-14 05:39:54.932207,9662073896035,37118586048,Lille,15003,En Agence
Commande,2024-02-14 06:28:14.776617,1933086620335,22182032017,Paris Sud,21691,En Agence
Commande,2024-02-14 07:16:34.621026,9047954679883,64270304525,Nantes,18964,En Agence
Commande,2024-02-14 08:04:54.465436,3762360489295,92707339038,Lyon,17586,En Agence
Commande,2024-02-14 08:53:14.309846,6530957895743,73545898115,Rennes,23674,A Domicile
Commande,2024-02-14 09:41:34.154256,6539819827514,22798846542,Toulouse,34082,En Agence
Commande,2024-02-14 10:29:53.998666,3278531767977,34019449250,Bordeaux,10440,En Agence
Commande,2024-02-14 11:18:13.843076,7445205707020,12956516430,Toulouse,31614,En Agence
Commande,2024-02-14 12:06:33.687486,3744633206907,68707065499,Toulon,19213,A Domicile
Commande,2024-02-14 12:54:53.531895,7421098818669,17683574316,Rennes,32955,A Domicile
Commande,2024-02-14 13:43:13.376305,4478196661220,89608695661,Bordeaux,16137,A Domicile
Commande,2024-02-14 14:31:33.220715,6775059286122,32847100133,Grenoble,26281,En Agence
Commande,2024-02-14 15:19:53.065125,6367932826581,12881565660,Lille,35378,A Domicile
Commande,2024-02-14 16:08:12.909535,5020580163362,21313553698,Grenoble,5000,A Domicile
Commande,2024-02-14 16:56:32.753945,4920034188573,89878245715,Nice,15477,En Agence
Commande,2024-02-14 17:44:52.598355,5098607365345,25655144090,Strasbourg,26662,En Agence
Commande,2024-02-14 18:33:12.442765,7369020007855,62984024683,Toulon,29035,En Agence
Commande,2024-02-14 19:21:32.287174,9931248048797,97592292991,Paris Nord,17219,A Domicile
Commande,2024-02-14 20:09:52.131584,1648887755337,97413268982,Toulon,7206,En Agence
Commande,2024-02-14 20:58:11.975994,1207086363774,45350677492,Lille,34805,En Agence
Commande,2024-02-14 21:46:31.820404,1310622892430,41165988426,Paris Sud,15075,A Domicile
Commande,2024-02-14 22:34:51.664814,2214160897081,32273344047,Bordeaux,16338,En Agence
Commande,2024-02-14 23:23:11.509224,5179991252051,36216633997,Toulouse,24298,En Agence
Commande,2024-02-15 00:11:31.353634,4731512754743,51532368417,Rennes,25014,A Domicile
Commande,2024-02-15 00:59:51.198044,4933024548021,84371149942,Grenoble,26639,A Domicile
Commande,2024-02-15 01:48:11.042453,4955561761096,74983814969,Paris Nord,5815,A Domicile
Commande,2024-02-15 02:36:30.886863,9693417495068,42193611316,Nice,32364,En Agence
Commande,2024-02-15 03:24:50.731273,2486511360819,65643791888,Toulon,6059,A Domicile
Commande,2024-02-15 04:13:10.575683,8554178374197,61887939891,Nantes,23739,A Domicile
Commande,2024-02-15 05:01:30.420093,9044271170628,76145689083,Strasbourg,14093,A Domicile
Commande,2024-02-15 05:49:50.264503,7236160921327,56900708147,Paris Nord,18324,En Agence
Commande,2024-02-15 06:38:10.108913,3592518996549,94501322144,Montpellier,22764,En Agence
Commande,2024-02-15 07:26:29.953322,3622367200602,23463605722,Rennes,12985,En Agence
Commande,2024-02-15 08:14:49.797732,4181587383641,79927007461,Marseille,17439,En Agence
Commande,2024-02-15 09:03:09.642142,7921441100672,86270007773,Paris Sud,26988,A Domicile
Commande,2024-02-15 09:51:29.486552,1449223755725,95960917903,Bordeaux,21478,En Agence
Commande,2024-02-15 10:39:49.330962,3296901363380,91270450379,Paris Sud,15890,En Agence
Commande,2024-02-15 11:28:09.175372,4449273806832,60329716050,Lille,15336,En Agence
Commande,2024-02-15 12:16:29.019782,3741725679852,94302582196,Lille,22809,En Agence
Commande,2024-02-15 13:04:48.864192,2748504239586,96992649139,Rennes,26836,En Agence
Commande,2024-02-15 13:53:08.708601,3514713941695,95812115558,Bordeaux,12532,En Agence
Commande,2024-02-15 14:41:28.553011,9485268032656,67803574244,Bordeaux,19459,En Agence
Commande,2024-02-15 15:29:48.397421,5865106703435,44389214538,Marseille,15878,En Agence
Commande,2024-02-15 16:18:08.241831,5142861363434,60004994351,Paris Nord,13957,En Agence
Commande,2024-02-15 17:06:28.086241,7202768352577,86882579968,Rennes,34035,En Agence
Commande,2024-02-15 17:54:47.930651,3414347659754,22983940839,Nice,24810,En Agence
Commande,2024-02-15 18:43:07.775061,8322024597926,40152202626,Lyon,24507,A Domicile
Commande,2024-02-15 19:31:27.619470,4049350890278,10565980326,Marseille,39265,En Agence
Commande,2024-02-15 20:19:47.463880,4619359767991,87884582998,Nantes,31222,En Agence
Commande,2024-02-15 21:08:07.308290,9065326700636,79264323514,Toulon,16463,En Agence
Commande,2024-02-15 21:56:27.152700,9128597750842,38678011753,Nantes,26661,En Agence
Commande,2024-02-15 22:44:46.997110,8801355796457,75837061867,Montpellier,40776,En Agence
Commande,2024-02-15 23:33:06.841520,1753318953682,82224635779,Nantes,5995,A Domicile
Commande,2024-02-16 00:21:26.685930,7217389134283,92566694657,Nantes,29668,En Agence
Commande,2024-02-16 01:09:46.530340,4525208178880,96659955626,Montpellier,25014,En Agence
Commande,2024-02-16 01:58:06.374749,7933154386379,55653232445,Marseille,37915,A Domicile
Commande,2024-02-16 02:46:26.219159,3759105736048,21125531354,Lille,31089,En Agence
Commande,2024-02-16 03:34:46.063569,4620966585787,11060137591,Marseille,31456,A Domicile
Commande,2024-02-16 04:23:05.907979,1617901021022,95287336998,Nice,15870,En Agence
Commande,2024-02-16 05:11:25.752389,1140613048374,44667436973,Toulouse,24032,En Agence
Commande,2024-02-16 05:59:45.596799,4081459862672,32875221532,Paris Nord,22590,A Domicile
Commande,2024-02-16 06:48:05.441209,7981610417010,13012743990,Paris Nord,14631,En Agence
Commande,2024-02-16 07:36:25.285619,5237194120238,53107424377,Toulouse,5000,En Agence
Commande,2024-02-16 08:24:45.130028,4603097848561,61369072812,Paris Nord,12505,A Domicile
Commande,2024-02-16 09:13:04.974438,7041862282482,82718045231,Paris Nord,19057,A Domicile
Commande,2024-02-16 10:01:24.818848,8776596087106,94120075678,Toulouse,14101,En Agence
Commande,2024-02-16 10:49:44.663258,1364066632733,93603328094,Strasbourg,15965,En Agence
Commande,2024-02-16 11:38:04.507668,3917247704325,83581143626,Lille,9849,En Agence
Commande,2024-02-16 12:26:24.352078,3640837808082,96582229564,Toulouse,28050,En Agence
Commande,2024-02-16 13:14:44.196488,8903770915963,62618409731,Paris Nord,5000,A Domicile
Commande,2024-02-16 14:03:04.040897,2110203000787,41282738020,Nice,19476,A Domicile
Commande,2024-02-16 14:51:23.885307,6607713383315,18969170537,Nantes,25088,A Domicile
Commande,2024-02-16 15:39:43.729717,4932714231638,23032243041,Toulon,24188,A Domicile
Commande,2024-02-16 16:28:03.574127,7797285801140,24878674168,Paris Sud,14311,En Agence
Commande,2024-02-16 17:16:23.418537,5009078535284,53813438424,Nantes,38314,En Agence
Commande,2024-02-16 18:04:43.262947,6514005250667,64818527431,Rennes,18821,En Agence
Commande,2024-02-16 18:53:03.107357,6832200873648,15477449648,Rennes,7010,En Agence
Commande,2024-02-16 19:41:22.951767,7713771967234,98950247729,Marseille,37014,En Agence
Commande,2024-02-16 20:29:42.796176,8091259622512,95212865392,Paris Nord,5000,En Agence
Commande,2024-02-16 21:18:02.640586,9141477992531,32160960192,Montpellier,32908,En Agence
Commande,2024-02-16 22:06:22.484996,8027428551332,56517251378,Lille,19835,A Domicile
Commande,2024-02-16 22:54:42.329406,4980362362222,55320808893,Grenoble,27987,A Domicile
Commande,2024-02-16 23:43:02.173816,8920406311928,52922779127,Paris Nord,17284,En Agence
Commande,2024-02-17 00:31:22.018226,5330946270145,86438743358,Nantes,19478,En Agence
Commande,2024-02-17 01:19:41.862636,1757255098039,20929783481,Toulon,16980,A Domicile
Commande,2024-02-17 02:08:01.707046,4256381810444,12609128934,Toulouse,43012,En Agence
Commande,2024-02-17 02:56:21.551455,3687776996850,32847100133,Nantes,26281,En Agence
Commande,2024-02-17 03:44:41.395865,5924645364768,16750246661,Rennes,32598,A Domicile
Commande,2024-02-17 04:33:01.240275,5254042126658,17687737239,Paris Nord,21568,A Domicile
Commande,2024-02-17 05:21:21.084685,7795173833732,54343015177,Paris Nord,15661,En Agence
Commande,2024-02-17 06:09:40.929095,8794606586909,96030614618,Toulouse,19346,A Domicile
Commande,2024-02-17 06:58:00.773505,3187205997750,54869641974,Grenoble,10703,A Domicile
Commande,2024-02-17 07:46:20.617915,9475110230947,85351145911,Strasbourg,19025,A Domicile
Commande,2024-02-17 08:34:40.462324,7864886622944,75839684532,Montpellier,34005,En Agence
Commande,2024-02-17 09:23:00.306734,8854191394643,30841190658,Lyon,13316,En Agence
Commande,2024-02-17 10:11:20.151144,4541015069427,57791695186,Rennes,33813,A Domicile
Commande,2024-02-17 10:59:39.995554,1556708387009,40342048114,Toulon,25893,A Domicile
Commande,2024-02-17 11:47:59.839964,9380050898614,92972442529,Montpellier,18787,En Agence
Commande,2024-02-17 12:36:19.684374,1432100348454,14593619389,Paris Sud,31582,En Agence
Commande,2024-02-17 13:24:39.528784,9389245067652,10088466141,Marseille,34120,A Domicile
Commande,2024-02-17 14:12:59.373194,7877878634856,67927436615,Strasbourg,26224,En Agence
Commande,2024-02-17 15:01:19.217603,8434865377274,44628847989,Grenoble,29957,A Domicile
Commande,2024-02-17 15:49:39.062013,4902553708939,26420609071,Lille,20693,En Agence
Commande,2024-02-17 16:37:58.906423,6328787079228,36583620208,Grenoble,18234,A Domicile
Commande,2024-02-17 17:26:18.750833,8571346717939,46630816925,Montpellier,19183,En Agence
Commande,2024-02-17 18:14:38.595243,1047469720979,79370573165,Toulouse,27232,En Agence
Commande,2024-02-17 19:02:58.439653,6485551749315,30705613570,Nantes,22927,A Domicile
Commande,2024-02-17 19:51:18.284063,3951344955721,42223903130,Paris Nord,9107,En Agence
Commande,2024-02-17 20:39:38.128472,5251160153760,23021740236,Bordeaux,16547,En Agence
Commande,2024-02-17 21:27:57.972882,5262937901466,97657326972,Grenoble,30349,En Agence
Commande,2024-02-17 22:16:17.817292,3802059006705,76162707467,Toulouse,8288,En Agence
Commande,2024-02-17 23:04:37.661702,7507081951020,89608695661,Toulon,16137,A Domicile
Commande,2024-02-17 23:52:57.506112,8646287004231,33518710498,Rennes,32157,A Domicile
Commande,2024-02-18 00:41:17.350522,2378343602449,33684827122,Toulon,9212,En Agence
Commande,2024-02-18 01:29:37.194932,6116640561711,33333447441,Toulouse,23971,A Domicile
Commande,2024-02-18 02:17:57.039342,9761801201005,83610116897,Toulouse,14814,A Domicile
Commande,2024-02-18 03:06:16.883751,2387136150425,81576483033,Nantes,34265,En Agence
Commande,2024-02-18 03:54:36.728161,8190360959611,84326799799,Marseille,14857,En Agence
Commande,2024-02-18 04:42:56.572571,5721379344200,50921286308,Bordeaux,21956,En Agence
Commande,2024-02-18 05:31:16.416981,1199973650125,23655932697,Toulouse,12001,En Agence
Commande,2024-02-18 06:19:36.261391,7421036579902,32804272423,Lille,23122,En Agence
Commande,2024-02-18 07:07:56.105801,2974017019193,77517121585,Marseille,24566,En Agence
Commande,2024-02-18 07:56:15.950211,6702585497510,53870876308,Marseille,21955,En Agence
Commande,2024-02-18 08:44:35.794621,6584654731869,51801463390,Nantes,10130,A Domicile
Commande,2024-02-18 09:32:55.639030,3306024775166,17702735927,Toulon,16536,En Agence
Commande,2024-02-18 10:21:15.483440,6668161097023,15975645223,Paris Nord,37330,A Domicile
Commande,2024-02-18 11:09:35.327850,2571921902819,74862166704,Nice,26366,En Agence
Commande,2024-02-18 11:57:55.172260,2648072583558,46711949756,Montpellier,31527,En Agence
Commande,2024-02-18 12:46:15.016670,5457100359288,93024596615,Nantes,18024,En Agence
Commande,2024-02-18 13:34:34.861080,5295776403450,79557480861,Strasbourg,13506,En Agence
Commande,2024-02-18 14:22:54.705490,4082602106345,57418325496,Nice,8895,En Agence
Commande,2024-02-18 15:11:14.549899,3233974109149,17531714485,Paris Sud,11984,En Agence
Commande,2024-02-18 15:59:34.394309,1352823907437,99119223444,Marseille,11317,En Agence
Commande,2024-02-18 16:47:54.238719,8541607788618,34043654443,Grenoble,34441,En Agence
Commande,2024-02-18 17:36:14.083129,6869367239675,99540217142,Toulon,18526,En Agence
Commande,2024-02-18 18:24:33.927539,2781525085810,36478738040,Marseille,37685,En Agence
Commande,2024-02-18 19:12:53.771949,4186882544582,77231850502,Rennes,18333,A Domicile
Commande,2024-02-18 20:01:13.616359,2709738518394,76427756522,Rennes,15107,A Domicile
Commande,2024-02-18 20:49:33.460769,7581671174280,15839273237,Toulouse,15973,En Agence
Commande,2024-02-18 21:37:53.305178,8200201311105,16146164712,Nantes,33371,A Domicile
Commande,2024-02-18 22:26:13.149588,5149963899642,75869780161,Nantes,26684,En Agence
Commande,2024-02-18 23:14:32.993998,9825649428612,19711692655,Marseille,9895,En Agence
Commande,2024-02-19 00:02:52.838408,6124350538083,90114530140,Lyon,18576,En Agence
Commande,2024-02-19 00:51:12.682818,9162870085801,58884480802,Marseille,10721,En Agence
Commande,2024-02-19 01:39:32.527228,7606170262864,10342648677,Lille,32209,En Agence
Commande,2024-02-19 02:27:52.371638,9178413820841,94740951137,Rennes,8805,En Agence
Commande,2024-02-19 03:16:12.216048,4713422870877,72571825394,Nice,34678,A Domicile
Commande,2024-02-19 04:04:32.060457,7178892113765,86850030857,Montpellier,34136,A Domicile
Commande,2024-02-19 04:52:51.904867,4997048027631,94471587670,Nantes,15359,A Domicile
Commande,2024-02-19 05:41:11.749277,2867894810726,48115209132,Lyon,29309,En Agence
Commande,2024-02-19 06:29:31.593687,6354889997959,82866104790,Lyon,25035,En Agence
Commande,2024-02-19 07:17:51.438097,3258486486477,47346100008,Bordeaux,12468,En Agence
Commande,2024-02-19 08:06:11.282507,1864398214473,42969178094,Strasbourg,19580,En Agence
Commande,2024-02-19 08:54:31.126917,3642642918143,65234452312,Bordeaux,5000,En Agence
Commande,2024-02-19 09:42:50.971326,5239821292322,64204865578,Grenoble,16344,En Agence
Commande,2024-02-19 10:31:10.815736,6755138875693,20411494262,Toulouse,45065,En Agence
Commande,2024-02-19 11:19:30.660146,4577201835049,57471506652,Lille,19362,En Agence
Commande,2024-02-19 12:07:50.504556,3900321827688,38356986861,Lille,22971,En Agence
Commande,2024-02-19 12:56:10.348966,3404854164996,83344558562,Toulouse,15386,En Agence
Commande,2024-02-19 13:44:30.193376,6350471395364,46236093273,Nice,19934,En Agence
Commande,2024-02-19 14:32:50.037786,3770716870086,97056571741,Bordeaux,27423,En Agence
